Country Name,"Age at first marriage, female","Age at first marriage, male",Capital health expenditure (% of GDP),Death due to disease and nutrition,Death due to injury,"Non-communicable diseases","Community health workers","Condom use, population ages 15-24",Consumption of iodized salt,Current health expenditure (% of GDP),Births attended by skilled health staff,"Contraceptive prevalence, any method",Current health expenditure per capita,Demand for family planning,Absence of Diabetes,Diarrhea treatment,Exclusive breastfeeding,Female headed households,Hospital beds,"Immunization, BCG","Immunization, DPT","Immunization, HepB3","Immunization, Hib3","Immunization, Pol3","Immunization, measles","Immunization, measles second dose",Domestic private health expenditure,Domestic general health expenditure,Incidence of tuberculosis,"Literacy rate, adult total","Literacy rate, youth total",Malaria resistance,Road traffic injury,"Mortality from CVD, cancer, or diabetes",Air pollution,Unintentional poisonings,Unsafe water,Newborns protected against tetanus,Number of undernourished people,Nurses and midwives,People practicing open defecation,Basic drinking water services,Basic sanitation services,Lack of managed drinking water services,Lack of managed sanitation services,Handwashing facilities,Physicians,Low Poverty Frequency,Prevalence of HIV,Prevalence of current tobacco use,Prevalence of hypertension,Lean body composition,Public spending on education,Prevalence of underweight children,Prevalence of anemic women,Unaffordable surgical care,School enrollment,Total alcohol consumption,Specialist surgical workforce,"Suicide mortality rate",Teenage mothers,Unemployment,Unmet contraception need for women,Urban poverty headcount ratio,Rural poverty headcount ratio,Vitamin A supplementation coverage rate,Even societal power distribution,Individualism,Motivation,Adversion to uncertainty,Openness to Change,Positivity,Hepatitis B resistance,Measles,BMI,Diphtheria resistance,HIV/AIDS,GDP,Polio,Schooling,Alcohol,"Life expectancy at birth, total (years)"
Italy,29.8923076923077,33.1769230769231,5053479.19905546,4.03353635948503,4.18439860184906,91.7820664263534,5053479.19905546,5053479.19905546,5053479.19905546,8.408762125625,99.7928571428571,61.6,2732.6217041025,5053479.19905546,5.1,5053479.19905546,5053479.19905546,5053479.19905546,3.855,5053479.19905546,94.75,95.5,90.0,96.125,86.25,83.3333333333333,642.4937485625,2090.12895221688,7.33125,98.6324501037598,99.8358879089356,5053479.19905546,9.34375,11.3375,5053479.19905546,0.3375,5053479.19905546,5053479.19905546,5053479.19905546,5.52398125,0.0,99.7482960081429,99.8857469251458,95.2995146317922,78.9514493287207,5053479.19905546,3.73628125,19.3384615384615,0.2625,24.95,39.375,54.85625,4.30408871173859,5053479.19905546,11.7625,0.0692307692307692,102.638040065765,8.2916125,117.755,7.15625,5053479.19905546,9.09625,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,50.0,53.0,70.0,75.0,39.0,30.0,95.5,1961.375,56.15,94.75,0.1,21234.782370625,96.125,15.93125,8.03842847349177,81.3942073170732
Jamaica,22.1333333333333,5053479.19905546,0.100371858125,12.1127596651417,11.7690569283172,76.11818288143,0.2628,74.0,5053479.19905546,5.035431414375,97.5,31.3,226.13448524375,5053479.19905546,15.7,34.4333333333333,19.48105,5053479.19905546,1.67333333135,92.6875,94.375,89.3846153846154,89.0769230769231,94.6875,87.0625,81.4,97.6336809475,124.87925627125,4.8875,88.0999984741211,96.3000030517578,5053479.19905546,12.475,16.45625,5053479.19905546,0.1,5053479.19905546,66.4375,246666.666666667,1.41536666666667,0.831405911104971,92.0001371680284,84.152700226069,5053479.19905546,5053479.19905546,66.5951196256189,0.474033333333333,16.3833333333333,1.41875,14.025,43.025,49.33125,5.52516136169434,3.1,21.3125,10.4777777777778,94.9140962873186,3.2249,11.2,1.925,13.7,7.52575,10.5666666666667,5053479.19905546,5053479.19905546,5053479.19905546,45.0,39.0,68.0,13.0,39.58333333333329,45.8837209302326,82.7426578947368,0.1875,45.425,89.3125,1.2375,2509.546469625,89.625,12.275,3.6859284734917694,71.849375
Japan,29.225,30.9,0.0992461963636364,12.9284805081764,6.51676578399765,80.5547542285509,5053479.19905546,5053479.19905546,5053479.19905546,8.69975215125,99.8066666666667,44.7,3451.5666351325,5053479.19905546,7.7,5053479.19905546,5053479.19905546,5053479.19905546,13.834375,92.8888888888889,96.25,5053479.19905546,98.4,96.0,96.3125,91.375,614.801090769375,2836.765555035,23.625,5053479.19905546,5053479.19905546,5053479.19905546,7.48125,9.8875,5053479.19905546,0.35,5053479.19905546,5053479.19905546,3350000.0,9.6582875,0.0,98.6576296524134,99.9802530944508,98.0492559374536,97.5007016547698,5053479.19905546,2.1189,5053479.19905546,5053479.19905546,27.8,32.81875,23.74375,3.44030995368957,3.4,20.54375,0.025,99.5527089436849,7.140455,34.305,23.3,5053479.19905546,4.485625,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,54.0,62.0,95.0,92.0,100.0,42.0,80.9608421052632,6875.8125,25.60625,96.25,0.1,24892.544784375,96.0,14.975,6.88905347349177,82.4700152439025
Jordan,25.1166666666667,29.2333333333333,5053479.19905546,15.1332115190081,12.4105896713826,72.4561982772033,0.193,5053479.19905546,88.3,8.3764793275,98.9666666666667,5053479.19905546,252.38456821375,81.225,12.1,36.7333333333333,23.7120566666667,11.525,1.754375,85.3571428571429,97.0,97.0,94.7333333333333,97.125,96.5625,92.75,95.5385510975,145.961064854375,6.6375,93.2614097595215,85.0691533940179,5053479.19905546,23.13125,19.30625,5053479.19905546,0.7625,5053479.19905546,74.3125,426666.666666667,3.18135384615385,0.176515909692536,98.7187656455877,98.1818880284809,60.770093898980896,78.2305665687943,5053479.19905546,2.22803571428571,5053479.19905546,5053479.19905546,32.175,38.425,64.94375,3.8754545341838496,2.86666666666667,29.975,6.96153846153846,88.7259140014648,0.45998,24.49,1.85,4.4,13.466125,13.45,5053479.19905546,5053479.19905546,5053479.19905546,70.0,20.0,45.0,65.0,20.0,43.0,97.0,26.5,53.0,97.0,0.1,1822.629925625,97.125,13.2375,0.773428473491773,73.4705
Kazakhstan,23.375,26.95,0.201560953076923,7.59478768914578,10.6909670269469,81.7142456434346,5053479.19905546,5053479.19905546,94.9,3.28490015875,99.410625,37.8666666666667,206.0258133425,5053479.19905546,7.7,51.0,28.6288033333333,5053479.19905546,7.29466666666667,93.0,96.4375,97.3125,90.625,97.5,98.3125,98.25,65.648942144375,139.82960978875,153.4375,99.7570190429688,99.8659362792969,0.0,24.4,33.91875,5053479.19905546,4.00625,5053479.19905546,5053479.19905546,845454.545454545,7.20160625,0.0308334154577927,92.7545532150925,97.2324101128813,73.9287740426368,5053479.19905546,5053479.19905546,3.728125,5053479.19905546,0.11875,29.65,41.14375,48.76875,3.0299414055688,3.53333333333333,29.84375,2.73076923076923,105.740367889404,5.606485,73.015,33.425,7.1,7.355625,10.702349182,5053479.19905546,5053479.19905546,5053479.19905546,88.0,20.0,50.0,88.0,85.0,22.0,97.3125,1246.9375,45.15625,96.4375,0.1,4040.586664375,97.5,14.025,6.51467847349177,67.71875
Kenya,21.975,26.175,0.27584474,63.8590337135865,8.2321505052468,27.9088151868114,5053479.19905546,47.8,95.2333333333333,4.018304959375,47.45,37.7,46.617534638125,66.5333333333333,5.1,34.0,29.8129225,33.475,1.525,92.75,84.5625,85.5,85.5,83.6875,83.3125,28.0,21.398033970625,14.18743894125,531.625,77.7063827514648,87.1480941772461,1109032.2,26.23125,21.98125,5053479.19905546,2.825,5053479.19905546,74.0625,10140000.0,0.818422222222222,14.1740418966093,52.886553690616,30.8137023817553,5053479.19905546,26.9241875022746,37.1718440163376,0.17275,41.45,6.4875,15.9,36.625,20.84375,5.61434382658738,15.2666666666667,32.48125,54.5076923076923,100.08984198937,2.4011,1.72,6.13125,19.5,2.937625,21.9510403922491,5053479.19905546,5053479.19905546,36.66666666666671,70.0,4.0,60.0,50.0,11.0,45.8837209302326,75.3701052631579,2643.875,15.5625,70.5,8.7625,716.77006788125,70.1875,9.96875,1.79030347349177,58.63675
Kiribati,21.5666666666667,24.4,1.60920042333333,26.5721030170131,6.19754896247007,67.2303483379816,5053479.19905546,5053479.19905546,5053479.19905546,10.751805306875,77.85,26.3,130.795281410625,5053479.19905546,25.3,46.5,66.37996,5053479.19905546,1.51833333333333,86.0,83.9375,83.0625,87.625,84.8125,81.125,52.2857142857143,3.79926495125,112.8069742675,411.0,5053479.19905546,5053479.19905546,5053479.19905546,7.85,53.76875,5053479.19905546,2.4625,5053479.19905546,68.9230769230769,100000.0,4.0268,39.6913571783756,66.2245442947344,38.3172941257861,11.3579380241217,20.8886189056421,55.2826836324201,0.24965,5053479.19905546,5053479.19905546,57.0,33.1625,74.75625,11.8071759087699,15.1,31.71875,89.3,111.669543743134,0.9868025,4.57,30.3875,5053479.19905546,5053479.19905546,28.0,5053479.19905546,5053479.19905546,42.6,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,75.1875,0.0,69.43125,74.9375,0.1,1175.29241553125,75.25,11.69375,0.701553473491773,65.0835
"Korea, Dem. People'S Rep.",25.5,29.0,5053479.19905546,24.1669725557421,7.01935153495645,68.8136757204664,5053479.19905546,5053479.19905546,45.05,5053479.19905546,97.9333333333333,5053479.19905546,5053479.19905546,5053479.19905546,8.4,67.1,68.0,5053479.19905546,13.5666666666667,94.1875,83.25,88.8461538461538,78.5,98.25,96.125,76.875,5053479.19905546,5053479.19905546,513.0,99.9981918334961,99.999641418457,29449.1875,23.13125,24.75,5053479.19905546,1.39375,5053479.19905546,90.5,9013333.33333333,4.0565,0.0,97.732655201612,77.4991464552919,68.2272901487374,5053479.19905546,5053479.19905546,3.3521,5053479.19905546,5053479.19905546,23.9,26.5375,28.50625,5053479.19905546,19.4,32.55625,5053479.19905546,99.3855895996094,4.2089275,5053479.19905546,9.49375,5053479.19905546,2.9255,13.5,5053479.19905546,5053479.19905546,98.625,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,68.645125
"Korea, Rep.",29.4,32.35,5053479.19905546,7.85467146112311,11.5793564909386,80.5659696436121,0.344166666666667,5053479.19905546,5053479.19905546,5.2871450775,99.9,5053479.19905546,1154.46999359125,5053479.19905546,7.5,5053479.19905546,5053479.19905546,5053479.19905546,7.66375,93.4375,96.0625,95.125,97.5,96.3125,96.875,91.9375,488.972249900625,665.49774071875,86.75,97.9659423828125,99.9541702270508,1369.625,15.6375,12.1375,5053479.19905546,0.4625,5053479.19905546,5053479.19905546,1266666.66666667,4.31633125,0.0,98.9644014889207,99.973540766912,97.6375643963334,91.9632722947391,5053479.19905546,1.79545625,5053479.19905546,5053479.19905546,29.125,28.65,27.2875,3.38807924588521,0.866666666666667,15.21875,0.06,100.53387594223,9.584305,49.63,26.55,5053479.19905546,3.25875,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,79.1207317073171
Kosovo,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,99.0,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,35.2,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,19.8,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,27.67,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,76.642375
Kuwait,26.6,28.35,0.237850773125,8.93545767871983,19.0049688179903,72.0595732307476,5053479.19905546,5053479.19905546,5053479.19905546,2.561943993125,98.8615384615385,5053479.19905546,900.676984786875,5053479.19905546,20.7,5053479.19905546,5053479.19905546,5053479.19905546,2.051875,96.7,98.5,98.1875,98.5,98.1875,97.875,92.8181818181818,173.22318934125,727.45379023625,29.375,94.4215650558472,98.9287881851196,5053479.19905546,24.5625,14.3625,5053479.19905546,0.45,5053479.19905546,86.1875,100000.0,5.61830909090909,0.0,100.0,100.0,100.0,100.0,5053479.19905546,2.11482307692308,5053479.19905546,5053479.19905546,19.175,41.225,69.6375,4.27798642430987,2.46666666666667,21.53125,5053479.19905546,102.233392238617,0.0,5053479.19905546,2.61875,5053479.19905546,1.70475,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,90.0,28.0,40.0,80.0,31.0,45.8837209302326,98.1875,15.375,59.60625,98.5,0.1,31914.378339375,98.1875,13.725,0.308428473491773,77.6996875
Kyrgyz Republic,22.175,25.9,0.127927898125,13.7268418950276,9.3944424915617,76.8787169177344,5053479.19905546,63.8,97.4333333333333,6.6680980925,98.5,28.4,53.836730836875,66.8,6.3,50.6333333333333,44.1599,26.9,5.15333333333333,97.9375,96.5625,90.625,96.3333333333333,95.875,98.375,97.3125,25.128634441875,24.739313508125,137.8125,99.2434310913086,99.7518463134766,247.5,18.175,30.05625,5053479.19905546,1.85625,5053479.19905546,5053479.19905546,460000.0,6.31781333333333,0.0610934006544692,83.9718849885333,94.4625300099179,53.9927628586276,88.1095229799357,86.0736571847587,2.44002,34.65,0.1375,29.875,38.6625,42.70625,5.51459057629108,3.5,35.01875,47.9769230769231,99.8653450012207,6.2074175,55.225,12.26875,6.3,2.6745625,18.547948155,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,68.9432926829268
Lao Pdr,21.275,24.275,0.3574974,41.2435536685102,8.16026663829721,50.5961788893164,5053479.19905546,5053479.19905546,84.9333333333333,3.126230760625,24.45,36.4,27.189829766875,5053479.19905546,3.3,47.8,28.37454,5053479.19905546,1.075,71.0,63.125,65.7692307692308,79.3333333333333,63.875,56.5625,5053479.19905546,14.61067237375,7.14566299625,248.875,70.7937515258789,81.5012954711914,26833.1875,14.19375,29.28125,5053479.19905546,1.08125,5053479.19905546,63.8125,1073333.33333333,1.00611111111111,42.7327977931119,62.476917505685506,49.4674609652666,12.0644507815073,38.550291886481105,54.5750575569461,0.32,5053479.19905546,0.2125,43.75,27.975,18.95,2.35097919305166,29.825,38.25625,52.8846153846154,114.886712551117,9.430775,2.86,6.21875,17.0,1.4978125,28.91029103,5053479.19905546,5053479.19905546,72.2857142857143,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,62.5345
Late-Demographic Dividend,5053479.19905546,5053479.19905546,5053479.19905546,7.74486678125731,9.16924739765069,83.0858857693134,5053479.19905546,5053479.19905546,91.8224106316711,5.21724844258395,96.5642571866888,5053479.19905546,257.445923058884,5053479.19905546,8.76215234205291,5053479.19905546,44.8474568704535,5053479.19905546,3.14224217204922,94.434637788236,94.1841751412919,87.9410770558204,22.7099534286476,94.8058502375585,94.3302409550528,69.0438262765403,117.873605228591,139.121061959656,5053479.19905546,93.7237710952759,98.5610842704773,5053479.19905546,21.2766453949064,21.0743829520778,5053479.19905546,1.93798762789552,5053479.19905546,5053479.19905546,108846666.666667,2.18490778311395,2.30157132621953,88.8637382946972,75.5788142579353,5053479.19905546,35.3088259225996,5053479.19905546,1.61700809862369,5053479.19905546,5053479.19905546,26.2047893922699,32.9031476426396,33.0041670820802,4.23429173231125,5053479.19905546,19.5248579969192,25.2076523187285,104.656584739685,6.2482287976196,42.2050552125369,12.4974373863507,5053479.19905546,5.3084342523529,3.49282966620335,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,73.7618825871007
Latin America & Caribbean,5053479.19905546,5053479.19905546,5053479.19905546,15.6850823040786,14.3812255430965,69.9336926604927,5053479.19905546,5053479.19905546,5053479.19905546,7.0205429095191,89.5246861402111,5053479.19905546,495.510794809471,5053479.19905546,10.2628345714391,5053479.19905546,38.024626334657,5053479.19905546,1.92847397006127,96.2434952052834,91.9723904841459,85.4707577076909,86.6366637608257,92.0640592567696,93.7809944321328,60.0036027208342,249.205352309625,244.37324295889,46.125,91.0330872535706,96.9372124671936,5053479.19905546,18.702755221724,16.7959196646872,5053479.19905546,0.398436511562428,5053479.19905546,80.6314849059709,44720000.0,2.56120767470005,6.44988009222681,93.4433385963489,80.1583311023217,73.1071070100745,35.3124458707345,5053479.19905546,1.70162595040493,5053479.19905546,0.433197288713823,20.0999821184518,38.8205926861377,54.30179343967529,4.28416946729024,4.31313696503639,21.1750294132893,15.3311932353574,114.06696510315,6.69117997515185,43.4292815951777,5.66701457792013,5053479.19905546,7.684821389693,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,73.0791103264914
Latin America & Caribbean (Excluding High Income),5053479.19905546,5053479.19905546,5053479.19905546,16.0623388314306,14.3921565037447,69.5455053192241,5053479.19905546,5053479.19905546,5053479.19905546,7.03843404406142,88.8124507486289,5053479.19905546,481.254442864921,5053479.19905546,10.289160222997,5053479.19905546,37.9407793162286,5053479.19905546,1.96308523880054,96.4398721656768,92.9280490328205,87.0496566401162,87.6849056520159,92.8062493926811,94.2576348923294,62.5038828084514,239.765481376965,239.41379683628,48.6875,90.5514779090881,96.8109726905823,5053479.19905546,18.1647270307994,16.9136111852487,5053479.19905546,0.402135107261969,5053479.19905546,82.4020097179866,41646666.6666667,2.65243815097125,6.74113410527675,93.1119744625995,78.861462187298,62.8952508169622,34.8806013996899,5053479.19905546,1.7017484851486,5053479.19905546,0.42593442247006,19.4093883611651,38.7553079669901,53.9002773906409,4.43788904349009,5053479.19905546,21.4673308463022,15.8822194981881,115.301225185394,6.6311640215464,44.8795450062525,5.48996641561898,5053479.19905546,7.51332002239608,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,72.8688321065021
Latin America & The Caribbean (Ida & Ibrd Countries),5053479.19905546,5053479.19905546,5053479.19905546,15.8902146884634,14.5498076429838,69.5599782156865,5053479.19905546,5053479.19905546,5053479.19905546,6.99306721724302,89.3878938986088,5053479.19905546,494.58510062375,5053479.19905546,10.2593227642778,5053479.19905546,37.8855064185986,5053479.19905546,1.89031083583071,96.2094181516113,91.9471307529402,85.3377332792378,86.5009396460372,91.9816627471103,93.7312629818973,59.9685689759182,252.584322060036,240.054665484526,5053479.19905546,90.8162040710449,96.9002223014832,5053479.19905546,18.8775429599545,16.7832802896168,5053479.19905546,0.403247355711036,5053479.19905546,80.623305229668,44620000.0,2.44169901741579,6.62310395590131,93.4134330529177,79.8984021154191,64.0895304482291,35.6276795810662,5053479.19905546,1.59708500339506,5053479.19905546,0.43523648655693,19.8387609475893,38.8213487697422,54.3217762244465,4.19456699689229,5053479.19905546,21.1366730231955,15.3311932353574,114.386005401611,6.71689928631764,42.0560192834571,5.50249557420924,5053479.19905546,7.75502858979978,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,72.959279672699
Latvia,28.725,31.1416666666667,0.426297068461539,2.68567436357272,7.66527067546615,89.649056426633,5053479.19905546,5053479.19905546,5053479.19905546,5.69604516125,99.2375,5053479.19905546,585.195403099375,5053479.19905546,7.8,5053479.19905546,5053479.19905546,5053479.19905546,7.091875,95.5,94.9375,94.0,92.0,95.0,95.75,94.25,239.432530735625,345.24500509,65.0625,99.821231842041,99.7928428649902,5053479.19905546,17.85625,26.59375,5053479.19905546,3.55625,5053479.19905546,5053479.19905546,100000.0,5.10531875,0.0,98.1404124961486,89.4246903980023,93.328866861712,70.9713040408545,5053479.19905546,3.0138625,21.7,0.3375,41.075,46.34375,54.95625,5.37839460372925,5053479.19905546,21.63125,15.1,102.834376335144,10.593325,91.1,25.575,5053479.19905546,12.3325,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,44.0,70.0,9.0,63.0,69.0,13.0,88.9375,3.3125,51.30625,95.0,0.1,7951.824896625,95.0625,15.56875,8.59842847349177,72.3434451219513
Least Developed Countries: Un Classification,5053479.19905546,5053479.19905546,5053479.19905546,54.9943336832069,9.64494052400628,35.3607255369364,5053479.19905546,5053479.19905546,63.759389285208,4.13214940454273,37.1927375031851,5053479.19905546,27.8732115869802,5053479.19905546,5.64878917500129,5053479.19905546,39.955001881268,5053479.19905546,5053479.19905546,80.5391719233054,71.1976154126554,50.7251224088738,38.125173169043,72.1991248975898,69.2157488775207,6.56616478032522,15.0474718916084,7.26605541306407,5053479.19905546,55.6116771697998,67.9186396598816,5053479.19905546,24.2447035111665,24.9546737021267,5053479.19905546,2.60285436117504,5053479.19905546,77.7230961490826,170320000.0,0.548106707481901,27.573852941003,56.5000264168617,27.3267167044655,25.2310109401668,17.4606034741304,27.7178013734311,0.16433855071374,5053479.19905546,1.79662014115644,29.5278188961246,33.6793434859034,19.9079760209723,2.97838821581432,5053479.19905546,41.0145077494029,66.4724667612176,96.3381791114807,2.72666988642671,1.39764654972679,6.60456272300675,5053479.19905546,4.54038531621981,24.1789657001151,5053479.19905546,5053479.19905546,69.3193711483289,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,80.8624287629903,2331.64052547771,38.3258091547313,82.1931158079582,1.67714968152866,7550.51271225188,82.1964242314101,12.0405606844372,4.60464400348164,59.679870464225
Lebanon,27.85,31.85,0.0097603118181818,7.6762322370622,7.29265012628322,85.0311172072958,5053479.19905546,5053479.19905546,95.3,8.220756411875,99.05,5053479.19905546,481.16089820875,5053479.19905546,19.6,62.3,20.7,5053479.19905546,3.250625,5053479.19905546,80.125,79.1875,80.9230769230769,77.625,72.4375,52.5,284.267065050625,192.286042053125,11.775,90.3983154296875,98.9790687561035,5053479.19905546,16.4625,20.375,5053479.19905546,0.60625,5053479.19905546,5053479.19905546,380000.0,1.467275,0.0899722088607599,87.7094253638095,84.3696811744808,45.1807731085714,20.6656540485797,5053479.19905546,2.3854375,27.4,0.1,39.425,39.3,63.7,2.26939497675215,4.2,25.725,0.84,5053479.19905546,1.8923075,87.4,2.81875,5053479.19905546,8.0494375,5053479.19905546,5053479.19905546,5053479.19905546,5053479.19905546,62.0,27.0,48.0,57.0,47.0,10.0,70.5,295.1875,55.3375,70.5,0.1,4696.1923789375,71.25,13.74375,1.96217847349177,76.999375
Lesotho,22.9,27.3625,0.916515765384615,52.3741716866822,10.8217573027979,36.8040703395788,5053479.19905546,52.1,85.325,7.62244141125,59.66,34.4,69.3269999025,66.0,3.4,48.78,44.643468,36.3666666666667,1.3,92.875,88.625,82.4615384615385,91.4285714285714,87.75,84.1875,71.9333333333333,15.434552793125,38.29814550375,1065.0625,79.5632781982422,86.7633800506592,5053479.19905546,27.99375,40.375,5053479.19905546,4.175,5053479.19905546,80.1875,320000.0,0.61095,35.6735455730098,68.4409492078231,24.8101641580346,15.910422129544,23.1431389161601,5.26699114180204,0.05665,56.6,23.5375,28.2,39.7375,33.35,9.91447004905114,13.5,31.25625,45.8461538461539,121.035639762878,3.5189025,0.57,54.81875,19.6333333333333,16.9390625,25.3918169780266,5053479.19905546,5053479.19905546,33.8571428571429,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,74.6801578947368,266.6875,25.2375,79.4375,22.96875,794.5230103125,67.9375,10.65625,2.24467847349177,46.0150625
Liberia,22.4666666666667,26.3,0.05605766,67.298793981102,7.65893787629746,25.0422682364787,0.061,28.95,92.6,7.893311694375,52.7666666666667,17.5,36.692186534375,31.85,3.3,46.85,37.9441025,31.7,0.75,76.4375,60.5625,73.875,73.875,65.875,64.25,5053479.19905546,21.85759499125,3.789674644375,278.6875,42.9410781860352,62.0670528411866,915291.909090909,34.79375,19.3625,5053479.19905546,2.2125,5053479.19905546,77.25,1300000.0,0.41408,48.1825684279629,67.6338447157619,14.9530001254293,5053479.19905546,5053479.19905546,1.40730299958249,0.02632,54.1,1.95625,12.75,40.7625,26.31875,1.96338297923406,18.775,47.00625,20.6,101.070328848703,4.086565,0.6,4.84375,34.1,2.22675,33.4,5053479.19905546,5053479.19905546,57.714285714285694,65.9433962264151,40.2830188679245,46.1981132075472,66.1132075471698,39.58333333333329,45.8837209302326,65.0429210526316,705.3125,19.9875,40.6875,2.28125,246.28174803125,59.4375,9.86875,3.34280347349177,57.182
Libya,5053479.19905546,5053479.19905546,5053479.19905546,12.6556745554683,17.0016272260188,70.3426973876179,5053479.19905546,5053479.19905546,65.9666666666667,3.6724187525,99.6166666666667,5053479.19905546,263.096542358333,5053479.19905546,13.8,5053479.19905546,5053479.19905546,5053479.19905546,3.754375,98.9375,96.5,96.3125,92.5555555555555,96.5,96.375,93.9333333333333,93.8601019575,169.139023803333,40.0,86.0999984741211,99.5999984741211,5053479.19905546,22.09375,18.35,5053479.19905546,1.0,5053479.19905546,5053479.19905546,5053479.19905546,6.20884,0.75,90.7568435596662,91.1661781021898,5053479.19905546,25.5961663647007,5053479.19905546,1.7982,5053479.19905546,0.1,5053479.19905546,44.31875,62.0,5053479.19905546,8.65,30.05625,5053479.19905546,104.448790232341,0.0130175,5053479.19905546,5.14375,5053479.19905546,19.5116875,33.6,5053479.19905546,5053479.19905546,5053479.19905546,100.0,17.0,66.0,67.0,22.0,74.0,96.3125,547.3125,54.8375,96.5,0.1,5322.17416140966,96.5,14.79375,0.297803473491773,71.57575
